REF_DATE,GEO,DGUID,Sex,Age group,Persons with income,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797377,19.2.6.5,253350,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797378,19.2.6.6,233040,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797379,19.2.6.7,216010,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797380,19.2.6.8,185510,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797381,19.2.6.9,141800,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797382,19.2.6.10,87440,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797383,19.2.6.11,54190,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797384,19.2.6.12,25260,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797385,19.2.6.13,15230,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797386,19.2.6.14,10680,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,Total persons with income,Number,223,units,0,v52350816,19.2.9.1,358600,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income under $5,000",Number,223,units,0,v52350817,19.2.9.2,15300,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $5,000 and over",Number,223,units,0,v52350818,19.2.9.3,343300,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $10,000 and over",Number,223,units,0,v52350819,19.2.9.4,332940,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $15,000 and over",Number,223,units,0,v52350820,19.2.9.5,305050,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $20,000 and over",Number,223,units,0,v52350821,19.2.9.6,245160,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $25,000 and over",Number,223,units,0,v52350822,19.2.9.7,203970,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $35,000 and over",Number,223,units,0,v52350823,19.2.9.8,153770,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $50,000 and over",Number,223,units,0,v52350824,19.2.9.9,100940,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $75,000 and over",Number,223,units,0,v52350825,19.2.9.10,52530,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $100,000 and over",Number,223,units,0,v52350826,19.2.9.11,31120,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $150,000 and over",Number,223,units,0,v52350827,19.2.9.12,15310,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $200,000 and over",Number,223,units,0,v52350828,19.2.9.13,9450,,,,0
2014,"Toronto, Ontario",2016S0503535,Males,65 years and over,"Persons with income of $250,000 and over",Number,223,units,0,v52350829,19.2.9.14,6550,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,Total persons with income,Number,223,units,0,v20797421,19.3.1.1,2322410,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income under $5,000",Number,223,units,0,v20797422,19.3.1.2,273340,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $5,000 and over",Number,223,units,0,v20797423,19.3.1.3,2049080,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $10,000 and over",Number,223,units,0,v20797424,19.3.1.4,1861520,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $15,000 and over",Number,223,units,0,v20797425,19.3.1.5,1627290,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $20,000 and over",Number,223,units,0,v20797426,19.3.1.6,1385120,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $25,000 and over",Number,223,units,0,v20797427,19.3.1.7,1197620,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $35,000 and over",Number,223,units,0,v20797428,19.3.1.8,920500,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $50,000 and over",Number,223,units,0,v20797429,19.3.1.9,600290,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $75,000 and over",Number,223,units,0,v20797430,19.3.1.10,294300,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $100,000 and over",Number,223,units,0,v20797431,19.3.1.11,135590,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $150,000 and over",Number,223,units,0,v20797432,19.3.1.12,46200,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $200,000 and over",Number,223,units,0,v20797433,19.3.1.13,23360,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $250,000 and over",Number,223,units,0,v20797434,19.3.1.14,14250,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,All age groups,Median total income,Dollars,81,units,0,v20797435,19.3.1.15,26110,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,Total persons with income,Number,223,units,0,v20797437,19.3.2.1,262100,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income under $5,000",Number,223,units,0,v20797438,19.3.2.2,82180,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797439,19.3.2.3,179920,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797440,19.3.2.4,125330,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797441,19.3.2.5,81210,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797442,19.3.2.6,53300,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797443,19.3.2.7,36180,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797444,19.3.2.8,17500,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797445,19.3.2.9,6260,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797446,19.3.2.10,1470,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797447,19.3.2.11,570,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797448,19.3.2.12,130,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797449,19.3.2.13,50,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797450,19.3.2.14,20,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,Total persons with income,Number,223,units,0,v20797453,19.3.3.1,407920,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income under $5,000",Number,223,units,0,v20797454,19.3.3.2,42910,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797455,19.3.3.3,365010,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797456,19.3.3.4,333720,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797457,19.3.3.5,298070,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797458,19.3.3.6,263120,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797459,19.3.3.7,230380,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797460,19.3.3.8,171700,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797461,19.3.3.9,99750,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797462,19.3.3.10,34810,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797463,19.3.3.11,10770,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797464,19.3.3.12,2210,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797465,19.3.3.13,850,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797466,19.3.3.14,420,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,Total persons with income,Number,223,units,0,v20797469,19.3.4.1,433600,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income under $5,000",Number,223,units,0,v20797470,19.3.4.2,43630,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797471,19.3.4.3,389970,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797472,19.3.4.4,361590,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797473,19.3.4.5,330510,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797474,19.3.4.6,300890,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797475,19.3.4.7,271100,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797476,19.3.4.8,217020,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797477,19.3.4.9,149160,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797478,19.3.4.10,79840,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797479,19.3.4.11,34400,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797480,19.3.4.12,10660,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797481,19.3.4.13,4930,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797482,19.3.4.14,2780,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,Total persons with income,Number,223,units,0,v20797485,19.3.5.1,439660,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income under $5,000",Number,223,units,0,v20797486,19.3.5.2,44650,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797487,19.3.5.3,395000,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797488,19.3.5.4,368500,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797489,19.3.5.5,336950,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797490,19.3.5.6,308370,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797491,19.3.5.7,280130,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797492,19.3.5.8,229120,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797493,19.3.5.9,160020,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797494,19.3.5.10,87890,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797495,19.3.5.11,43550,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797496,19.3.5.12,15490,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797497,19.3.5.13,8070,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797498,19.3.5.14,5010,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,Total persons with income,Number,223,units,0,v20797501,19.3.6.1,336180,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income under $5,000",Number,223,units,0,v20797502,19.3.6.2,41740,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797503,19.3.6.3,294430,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797504,19.3.6.4,267490,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797505,19.3.6.5,233310,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797506,19.3.6.6,209540,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797507,19.3.6.7,189880,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797508,19.3.6.8,155350,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797509,19.3.6.9,107410,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797510,19.3.6.10,55720,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797511,19.3.6.11,28420,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797512,19.3.6.12,10320,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797513,19.3.6.13,5340,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,55 to 64 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797514,19.3.6.14,3360,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,Total persons with income,Number,223,units,0,v52350830,19.3.9.1,442970,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income under $5,000",Number,223,units,0,v52350831,19.3.9.2,18230,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $5,000 and over",Number,223,units,0,v52350832,19.3.9.3,424750,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $10,000 and over",Number,223,units,0,v52350833,19.3.9.4,404890,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $15,000 and over",Number,223,units,0,v52350834,19.3.9.5,347230,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $20,000 and over",Number,223,units,0,v52350835,19.3.9.6,249890,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $25,000 and over",Number,223,units,0,v52350836,19.3.9.7,189950,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $35,000 and over",Number,223,units,0,v52350837,19.3.9.8,129810,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $50,000 and over",Number,223,units,0,v52350838,19.3.9.9,77690,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $75,000 and over",Number,223,units,0,v52350839,19.3.9.10,34560,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $100,000 and over",Number,223,units,0,v52350840,19.3.9.11,17890,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $150,000 and over",Number,223,units,0,v52350841,19.3.9.12,7390,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $200,000 and over",Number,223,units,0,v52350842,19.3.9.13,4130,,,,0
2014,"Toronto, Ontario",2016S0503535,Females,65 years and over,"Persons with income of $250,000 and over",Number,223,units,0,v52350843,19.3.9.14,2670,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,Total persons with income,Number,223,units,0,v20797165,19.1.1.1,4465270,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income under $5,000",Number,223,units,0,v20797166,19.1.1.2,423290,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $5,000 and over",Number,223,units,0,v20797167,19.1.1.3,4041980,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $10,000 and over",Number,223,units,0,v20797168,19.1.1.4,3733550,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $15,000 and over",Number,223,units,0,v20797169,19.1.1.5,3341110,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $20,000 and over",Number,223,units,0,v20797170,19.1.1.6,2917880,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $25,000 and over",Number,223,units,0,v20797171,19.1.1.7,2587470,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $35,000 and over",Number,223,units,0,v20797172,19.1.1.8,2076260,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $50,000 and over",Number,223,units,0,v20797173,19.1.1.9,1458960,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $75,000 and over",Number,223,units,0,v20797174,19.1.1.10,804580,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $100,000 and over",Number,223,units,0,v20797175,19.1.1.11,430950,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $150,000 and over",Number,223,units,0,v20797176,19.1.1.12,169490,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $200,000 and over",Number,223,units,0,v20797177,19.1.1.13,94870,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,"Persons with income of $250,000 and over",Number,223,units,0,v20797178,19.1.1.14,62650,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,All age groups,Median total income,Dollars,81,units,0,v20797179,19.1.1.15,31650,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,Total persons with income,Number,223,units,0,v20797181,19.1.2.1,522870,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income under $5,000",Number,223,units,0,v20797182,19.1.2.2,150490,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797183,19.1.2.3,372380,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797184,19.1.2.4,272000,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797185,19.1.2.5,185250,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797186,19.1.2.6,128420,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797187,19.1.2.7,91930,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797188,19.1.2.8,47710,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797189,19.1.2.9,18430,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797190,19.1.2.10,4770,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797191,19.1.2.11,1760,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797192,19.1.2.12,420,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797193,19.1.2.13,160,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,0 to 24 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797194,19.1.2.14,80,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,Total persons with income,Number,223,units,0,v20797197,19.1.3.1,790920,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income under $5,000",Number,223,units,0,v20797198,19.1.3.2,67200,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797199,19.1.3.3,723730,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797200,19.1.3.4,671910,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797201,19.1.3.5,608010,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797202,19.1.3.6,547160,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797203,19.1.3.7,490840,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797204,19.1.3.8,384570,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797205,19.1.3.9,244770,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797206,19.1.3.10,104090,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797207,19.1.3.11,39500,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797208,19.1.3.12,10060,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797209,19.1.3.13,4310,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,25 to 34 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797210,19.1.3.14,2390,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,Total persons with income,Number,223,units,0,v20797213,19.1.4.1,805450,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income under $5,000",Number,223,units,0,v20797214,19.1.4.2,54830,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797215,19.1.4.3,750620,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797216,19.1.4.4,707800,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797217,19.1.4.5,656950,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797218,19.1.4.6,608910,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797219,19.1.4.7,561180,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797220,19.1.4.8,473090,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797221,19.1.4.9,354210,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797222,19.1.4.10,212370,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797223,19.1.4.11,111940,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797224,19.1.4.12,40240,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797225,19.1.4.13,20810,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,35 to 44 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797226,19.1.4.14,12890,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,Total persons with income,Number,223,units,0,v20797229,19.1.5.1,850490,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income under $5,000",Number,223,units,0,v20797230,19.1.5.2,61090,,,,0
